Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0816,AF0816,CF0823,AF0823,CF0830,AF0830,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
D12,F51,-,N,-,-,-,735600E070A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4048-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D12,F51,-,N,-,-,-,735600E070C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4048-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D12,F51,-,N,-,-,-,735100E010A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4050-015B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D12,F51,-,N,-,-,-,735100E010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4050-140B,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D12,F51,-,N,-,-,-,735100E010C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4050-201B,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E100A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4051-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E100B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4051-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E100C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4051-201B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E090A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4052-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E090B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4052-140B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E090C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4052-201B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E120C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4053-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E110A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4054-015B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E110B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4054-140B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733800E110C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4054-201B,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,735800E050A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4056-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,735800E050B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4056-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,735800E050C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4056-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,735900E010A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4057-015B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,735900E010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4057-140B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,735900E010C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4057-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300E080A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4058-015B,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300E080B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4058-140B,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300E080C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4058-201B,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732400E010A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4059-015B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732400E010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4059-140B,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732400E010C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4059-201B,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300E090B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4060-140B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300E090C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4060-201B,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400E020C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4061-201B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400E040A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4063-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400E040C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4063-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733060E010A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4062-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733060E010B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4062-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C10,-,N,-,-,-,733060E010C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4062-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,733800C070B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4066-138B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,733800C070C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4066-201B,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,733800C070E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4066-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,733900C020B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4067-138B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,733900C020C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4067-201B,0,0,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C15,-,N,-,-,-,733900C020E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4067-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
SIR,F07,-,N,-,-,-,733010C080B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4068-138B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
SIR,F07,-,N,-,-,-,733010C080C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4068-201B,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
SIR,F07,-,N,-,-,-,733010C080E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4068-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733060C060B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4069-138B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733060C060C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4069-201B,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C31,-,N,-,-,-,733060C060E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4069-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732100C100C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4072-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F33,-,N,-,-,-,732200C100C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4073-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732100C150B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4074-138B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732100C150C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4074-201B,0,0,0,0,43,43,0,0,0,0,0,0,43,43,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,43,43,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732100C150E1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4074-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732100C150C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4074-F2K4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732200C150B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4075-138B,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732200C150C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4075-201B,0,0,0,0,49,49,0,0,0,0,0,0,49,49,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,49,49,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732200C150E1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4075-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,732200C150C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4075-F2K4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300C100B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4076-138B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300C100C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4076-201B,0,0,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300C100E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4076-457B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400C111C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4077-201B,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400C121B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4079-138B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400C121C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4079-201B,0,0,0,0,31,31,0,0,0,0,0,0,31,31,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400C121E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4079-457B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,732400C131C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4081-201B,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F25,-,N,-,-,-,733700C080B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4083-138B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F25,-,N,-,-,-,733700C080C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4083-201B,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F25,-,N,-,-,-,733700C080E1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4083-457B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F25,-,N,-,-,-,733700C080C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4083-F2K4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,7321008070C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4090-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,7321008070C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4090-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323008040B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4092-140B,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323008040C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4092-201B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323008040E0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4092-454B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,AF1,-,N,-,-,-,7323006700A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4094-015B,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,AF1,-,N,-,-,-,7323006700B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4094-140B,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,AF1,-,N,-,-,-,7323006700C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A4094-201B,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
