Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,CF0131,AF0131,CF0207,AF0207,CF0214,AF0214,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
Misc,Mold DS,Mex,N,TRMX,-,-,730419-0420,U455,340055,TRMX,1500,-,S0Y0-M,730419-0420,6000,3000,3000,0,0,0,0,0,0,0,0,0,0,3000,3000,3000,3000,3000,3000,6000,6000,6000,6000,6000,6000,6000,6000,6000,9000,9000,1500,1200,0,0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,"3,000",750,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0180,U455,340055,TRMX,1500,730419-0180,S0WW-M,730419-0180,9000,6000,6000,9000,9000,9000,9000,12000,12000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,15000,15000,15000,15000,15000,15000,15000,18000,18000,21000,21000,12000,9600,0,0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,"6,000","1,500",4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,N,TRMX,-,-,730419-1560,U455,340055,TRMX,1000,-,S0WX-M,730419-1560,2000,2000,2000,1000,1000,0,0,1000,1000,1000,1000,1000,1000,2000,2000,1000,1000,2000,2000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,2000,2000,1600,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,"2,000",500,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,N,TRMX,-,-,730419-1570,U455,340055,TRMX,1000,-,S0WY-M,730419-1570,2000,2000,2000,1000,1000,1000,1000,0,0,2000,2000,1000,1000,1000,1000,1000,1000,2000,2000,1000,1000,1000,1000,1000,1000,1000,2000,2000,2000,2000,2000,1600,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,"2,000",500,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-1580,U455,340055,TRMX,1000,55849B-138B,S0WZ-M,730419-1580,2000,2000,2000,2000,2000,2000,2000,2000,2000,4000,4000,2000,2000,4000,4000,4000,4000,2000,2000,4000,4000,2000,2000,2000,2000,2000,2000,2000,4000,4000,2000,1600,0,0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,"2,000",500,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-1590,U455,340055,TRMX,1000,55848B-138B,S0X0-M,730419-1590,2000,2000,2000,2000,2000,2000,2000,2000,2000,4000,4000,2000,2000,4000,4000,4000,4000,2000,2000,4000,4000,2000,2000,2000,2000,2000,2000,2000,4000,4000,2000,1600,0,0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,"2,000",500,4,-,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730427-0040,U455,340055,TRMX,100,-,S0X3,730427-0040,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,6000,6000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3000,2400,0,0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730427-0050,U455,340055,TRMX,100,-,S0X4,730427-0050,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,6000,6000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3000,2400,0,0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730427-0060,U455,340055,TRMX,500,-,S0X5,730427-0060,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,6000,6000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3000,2400,0,0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730463-7020,U455,340055,TRMX,80,A2405B-201B,S0X6-M,730463-7020,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5280,5280,5280,5280,4800,4800,4800,4800,4800,4800,4800,4800,4800,5600,5600,2800,2240,0,0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,"5,600","1,400",4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730480-0150,U455,340055,TRMX,1500,55835B,S0X7-M,730480-0150,18000,24000,24000,24000,24000,24000,24000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,24000,24000,18000,18000,24000,24000,24000,24000,24000,24000,24000,24000,24000,12000,9600,0,0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,"24,000","6,000",4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730480-0160,U455,340055,TRMX,1500,A5732A,S0X8-M,730480-0160,3000,6000,6000,3000,3000,3000,3000,6000,6000,6000,6000,3000,3000,6000,6000,6000,6000,6000,6000,3000,3000,6000,6000,6000,6000,6000,3000,3000,6000,6000,4500,3600,0,0,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,"6,000","1,500",4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730480-7120,U455,340055,TRMX,49,A2404C-202B,S0XA-M,730480-7120,13720,12740,12740,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,10780,10780,10780,10780,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,11760,6370,5096,0,0,13230,13230,13230,13230,13230,13230,13230,13230,13230,13230,13230,13230,13230,13230,"12,740","3,185",4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0019-7010,U455,340055,TRMX,144,7L0019-7010,S0WK-M,7L0019-7010,5760,5760,5760,5760,5760,8640,8640,11520,11520,11520,11520,11520,11520,14400,14400,14400,14400,15840,15840,14400,14400,15840,15840,15840,15840,15840,15840,15840,15840,15840,7920,6336,0,0,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,14400,"5,760","1,440",4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0072-7010,U455,340055,TRMX,144,7L0072-7010,S0XB-M,7L0072-7010,2016,1728,1728,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,864,864,864,864,864,1152,1152,1440,1440,864,691,0,0,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,"1,728",432,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0075-7010,U455,340055,TRMX,144,7L0075-7010,S0XC-M,7L0075-7010,2304,2880,2880,2880,2880,4320,4320,4320,4320,5760,5760,5760,5760,7200,7200,7200,7200,5760,5760,5760,5760,5760,5760,5760,5760,5760,5760,5760,7200,7200,3600,2880,0,0,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,6120,"2,880",720,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0078-7010,U455,340055,TRMX,144,7L0078-7010,S0XD-M,7L0078-7010,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,0,0,576,576,576,576,576,576,576,288,230,0,0,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,144,4,-,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P5010-0010,U455,340055,TRMX,4200,-,S0XE-L,7P5010-0010,0,8400,8400,0,0,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,0,0,4200,4200,4200,3360,0,0,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P5014-0010,U455,340055,TRMX,4200,-,S0XF-L,7P5014-0010,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P5017-0010,U455,340055,TRMX,4200,-,S0XG-L,7P5017-0010,4200,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,0,4200,4200,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7R0108-7010,U455,340055,TRMX,144,7R0108-7010,S0XH-M,7R0108-7010,864,1152,1152,864,864,1152,1152,864,864,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,720,576,0,0,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,"1,152",288,4,-,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7R0109-7010,U455,340055,TRMX,144,7R0109-7010,S0XJ-M,7R0109-7010,2592,2304,2304,2304,2304,2304,2304,2592,2592,2592,2592,3168,3168,3168,3168,3168,3168,3168,3168,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,1728,1382,0,0,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,3456,"2,304",576,4,-,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3040-0010,U455,340055,TRMX,4200,-,S0XK-L,7V3040-0010,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,0,0,4200,4200,4200,3360,0,0,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3044-0010,U455,340055,TRMX,4200,-,S0XL-L,7V3044-0010,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,4200,0,0,0,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3047-0010,U455,340055,TRMX,4200,-,S0XM-L,7V3047-0010,4200,4200,4200,0,0,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,0,4200,4200,4200,3360,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3050-0010,U455,340055,TRMX,4200,-,S0XN-L,7V3050-0010,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3054-0010,U455,340055,TRMX,4200,-,S0XQ-L,7V3054-0010,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3057-0010,U455,340055,TRMX,4200,-,S0XR-L,7V3057-0010,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4040-0010,U455,340055,TRMX,4200,-,S0XS-L,7V4040-0010,4200,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,0,0,0,0,4200,4200,4200,4200,4200,4200,4200,4200,3360,0,0,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,3150,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4044-0010,U455,340055,TRMX,4200,-,S0XT-L,7V4044-0010,0,0,0,0,0,4200,4200,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,4200,0,0,0,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4047-0010,U455,340055,TRMX,4200,-,S0XU-L,7V4047-0010,4200,0,0,4200,4200,0,0,0,0,4200,4200,0,0,4200,4200,0,0,0,0,4200,4200,0,0,4200,4200,4200,0,0,0,0,4200,3360,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4050-0010,U455,340055,TRMX,4200,-,S0XV-L,7V4050-0010,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4054-0010,U455,340055,TRMX,4200,-,S0XW-L,7V4054-0010,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4057-0010,U455,340055,TRMX,4200,-,S0XY-L,7V4057-0010,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0490,U455,340055,TRMX,700,730419-0490,S03S-M,730419-0490,0,0,0,0,0,0,0,0,0,0,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4101-0010,U455,340055,TRMX,4200,-,S0Z6-L,7V4101-0010,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4107-0010,U455,340055,TRMX,4200,-,S0Z7-L,7V4107-0010,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,4200,4200,4200,0,0,0,0,4200,3360,0,0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,0,0,4,0,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0971,U455,340055,TRMX,700,730419-0971,S0L7-M,730419-0971,7000,5600,5600,9800,9800,9800,9800,12320,9800,10920,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,14000,14000,15400,15400,8400,6720,0,0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,"5,600","1,400",4,2,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V0708-0250,U455,340055,TRMX,"50,000",-,S0DJ,7V0708-0250,50000,50000,50000,0,0,0,0,0,0,50000,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,50000,50000,50000,40000,0,0,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,"50,000","12,500",4,0,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730428-0221,U455,340055,TRMX,150,-,S03U,730428-0221,6600,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,7200,5760,0,0,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730428-0390,U455,340055,TRMX,"6,000",-,S03V,730428-0390,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,60000,60000,60000,60000,60000,60000,72000,72000,72000,72000,72000,72000,72000,42000,33600,0,0,84000,84000,84000,84000,84000,84000,84000,84000,84000,84000,84000,84000,84000,84000,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0051,U455,340055,TRMX,800,730419-0051,S03R-M,730419-0051,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1600,3200,3200,4800,4800,6400,6400,6400,6400,6400,6400,6400,6400,6400,8000,8000,4000,3200,0,0,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0060,U455,340055,TRMX,260,7P0702-0060,S03X-M,7P0702-0060,0,2080,2080,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,2600,2600,5200,5200,5200,5200,5200,5200,5200,5200,5200,2600,2080,0,0,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,"2,080",520,4,2,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0100,U455,340055,TRMX,"3,000",7P0702-0100,S041-M,7P0702-0100,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,3000,3000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0140,U455,340055,TRMX,"3,000",7P0702-0140,S044-M,7P0702-0140,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0250,U455,340055,TRMX,220,7P0702-0250,S049-M,7P0702-0250,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840,4840,4840,4840,5280,5280,5280,5280,5280,5280,5280,5280,5280,2640,2112,0,0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0280,U455,340055,TRMX,"1,000",7P0702-0280,S04A-M,7P0702-0280,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,6000,6000,6000,6000,6000,6000,6000,4000,4000,6000,6000,3000,2400,0,0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0420,U455,340055,TRMX,"1,000",7P0702-0420,S04F-M,7P0702-0420,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0430,U455,340055,TRMX,"1,000",7P0702-0430,S04G-M,7P0702-0430,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,4000,4000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0450,U455,340055,TRMX,800,7P0702-0450,S04J-M,7P0702-0450,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,6400,6400,3200,2560,0,0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0470,U455,340055,TRMX,"2,000",7P0702-0470,S04K-M,7P0702-0470,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,4000,4000,4000,4000,2000,1600,0,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0480,U455,340055,TRMX,"4,000",7P0702-0480,S04L-M,7P0702-0480,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0490,U455,340055,TRMX,600,7P0702-0490,S04M-M,7P0702-0490,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,2400,2400,2400,3600,3600,3600,3600,1800,1440,0,0,600,600,600,600,600,600,600,600,600,600,600,600,600,600,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0510,U455,340055,TRMX,"4,000",7P0702-0510,S04N-M,7P0702-0510,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,0,0,4000,4000,4000,4000,4000,4000,4000,4000,3200,0,0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,4,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0733-0690,U455,340055,TRMX,600,7P0733-0690,S04Y-M,7P0733-0690,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,3600,3600,1800,1440,0,0,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,0,0,4,0,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0070,U455,340055,TRMX,"2,000",-,S03Y,7P0702-0070,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,8000,8000,4000,4000,4000,4000,4000,8000,8000,4000,3200,0,0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0090,U455,340055,TRMX,"3,000",-,S040,7P0702-0090,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,3000,3000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0210,U455,340055,TRMX,100,-,S047,7P0702-0210,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,4000,4000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0240,U455,340055,TRMX,100,-,S048,7P0702-0240,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,4000,4000,6000,6000,6000,6000,6000,4000,4000,6000,6000,3000,2400,0,0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0370,U455,340055,TRMX,"4,000",-,S04D,7P0702-0370,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,8000,6400,0,0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0410,U455,340055,TRMX,"3,000",-,S04E,7P0702-0410,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,3000,3000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3000,2400,0,0,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0440,U455,340055,TRMX,"6,000",-,S04H,7P0702-0440,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,4800,0,0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0723-0680,U455,340055,TRMX,"4,000",-,S04R,7P0723-0680,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,4000,4000,8000,8000,8000,8000,8000,8000,8000,4000,3200,0,0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,-,-,-,-,-,-,-,No,#REF!
